"policy_tenure","age_of_car","age_of_policyholder","area_cluster","model","is_claim"
0.084936103786013,0.08,0.384615384615385,"High","M4","0"
1.06568068693845,0.08,0.384615384615385,"Low","M6","0"
0.215212969422501,0.02,0.509615384615385,"Low","M1","0"
0.037337826510374,0.07,0.423076923076923,"Medium","M7","0"
0.902637987887232,0.14,0.432692307692308,"High","M4","0"
0.08037214024159,0,0.336538461538461,"Medium","M1","0"
0.092874413639548,0.03,0.336538461538461,"Low","M4","0"
0.096181616484013,0.04,0.451923076923077,"High","M4","0"
0.892753416559847,0.01,0.326923076923077,"Low","M1","0"
1.1173952132896,0.02,0.432692307692308,"Medium","M6","0"
1.13651959973421,0.14,0.480769230769231,"Low","M2","0"
1.05479603757852,0.14,0.451923076923077,"Low","M6","0"
1.19719187321192,0.06,0.673076923076923,"Low","M6","0"
0.776574084752065,0.14,0.596153846153846,"Low","M10","0"
0.543271734064491,0.01,0.288461538461538,"Low","M7","0"
0.166865668243322,0.15,0.375,"High","M4","0"
0.702487681037114,0,0.403846153846154,"High","M1","0"
0.354055571753621,0.04,0.384615384615385,"High","M1","0"
0.265161013606846,0.14,0.451923076923077,"Medium","M6","0"
1.07827521215197,0.02,0.740384615384615,"Low","M6","0"
1.04333865537247,0.08,0.355769230769231,"Low","M6","0"
0.279102441884554,0.04,0.557692307692308,"High","M6","0"
0.407690965478288,0.11,0.509615384615385,"High","M4","0"
0.366055078272995,0.05,0.317307692307692,"Medium","M8","0"
0.900941034615584,0.05,0.384615384615385,"Low","M6","0"
1.14308388088255,0.13,0.326923076923077,"High","M4","0"
1.0000236179217,0.16,0.663461538461538,"High","M1","0"
1.20279182185209,0,0.346153846153846,"Low","M8","0"
1.02604567425151,0.15,0.471153846153846,"High","M4","0"
0.474598055823212,0.12,0.557692307692308,"Low","M4","0"
1.09204999077671,0.02,0.403846153846154,"High","M1","0"
1.22701629389936,0.06,0.596153846153846,"Medium","M1","0"
0.382363292329306,0.02,0.625,"Low","M1","0"
0.479102791617729,0.03,0.442307692307692,"Low","M6","0"
1.07361238518927,0.2,0.442307692307692,"Medium","M2","0"
0.064651598921744,0,0.490384615384615,"High","M8","1"
0.096461962185437,0.17,0.538461538461538,"Low","M4","0"
0.094342694573791,0.09,0.538461538461538,"High","M4","0"
0.131791204287648,0.1,0.298076923076923,"Low","M4","0"
0.544042071591545,0.02,0.461538461538462,"High","M1","0"
0.888914474289865,0.01,0.528846153846154,"Low","M1","0"
0.785907896302702,0.12,0.432692307692308,"Medium","M6","0"
0.370910628402664,0.09,0.480769230769231,"High","M4","0"
1.06880337577035,0.02,0.692307692307692,"Medium","M6","0"
0.125743781253196,0.11,0.625,"Low","M6","0"
0.490727526633488,0,0.471153846153846,"High","M1","1"
0.595210892856407,0.13,0.394230769230769,"Low","M7","0"
0.848697908215935,0.1,0.451923076923077,"Low","M4","0"
1.06393064708326,0.01,0.317307692307692,"Medium","M1","0"
1.24603621089721,0.04,0.576923076923077,"Medium","M2","0"
1.23021632186172,0.03,0.480769230769231,"High","M3","0"
0.91658494796105,0.04,0.528846153846154,"Low","M1","0"
0.075911477503016,0.13,0.298076923076923,"Low","M3","0"
1.03336876771366,0.04,0.519230769230769,"High","M6","0"
1.05441736140728,0.1,0.461538461538462,"Low","M7","0"
0.859521151743927,0.03,0.528846153846154,"Medium","M1","0"
1.24752879697301,0.13,0.663461538461538,"Medium","M6","0"
0.869265860433569,0.01,0.336538461538461,"Low","M8","0"
0.02216443307297,0,0.740384615384615,"High","M1","0"
0.005923207794019,0.01,0.423076923076923,"High","M6","0"
0.671115976557958,0.1,0.451923076923077,"Low","M4","0"
0.611863020928319,0.07,0.586538461538462,"Low","M3","0"
1.23796081836018,0.12,0.442307692307692,"Medium","M6","1"
0.883116874889979,0.01,0.596153846153846,"High","M1","0"
0.069694029775837,0.04,0.423076923076923,"Low","M5","0"
0.924190181864638,0.02,0.480769230769231,"Medium","M6","0"
0.400286194795706,0,0.307692307692308,"Low","M4","0"
0.253395911566893,0.03,0.346153846153846,"Low","M6","0"
1.0274607253084,0.18,0.490384615384615,"Medium","M10","0"
1.1556625004183,0.11,0.490384615384615,"Low","M4","0"
1.22198358666967,0.11,0.576923076923077,"Medium","M4","0"
1.22802377887677,0.02,0.423076923076923,"High","M1","0"
0.032286903094548,0.07,0.548076923076923,"High","M4","0"
1.22424724533498,0.06,0.673076923076923,"Low","M10","0"
0.036804149699197,0.05,0.519230769230769,"Medium","M4","0"
1.10373243729333,0.07,0.384615384615385,"Low","M6","0"
0.534852681074449,0.05,0.480769230769231,"Low","M10","0"
0.907761324519347,0.16,0.298076923076923,"Low","M8","0"
0.544110963412582,0.02,0.403846153846154,"High","M8","0"
0.859511573066764,0.03,0.288461538461538,"High","M1","0"
0.233327564529278,0.03,0.451923076923077,"High","M1","0"
1.0167909528951,0.11,0.692307692307692,"Low","M6","0"
0.20734493886057,0.01,0.509615384615385,"Low","M1","0"
0.036313487470704,0.01,0.634615384615385,"Medium","M1","0"
0.079806091188122,0,0.355769230769231,"Low","M1","0"
1.23513764542299,0.01,0.432692307692308,"Low","M6","0"
0.819056779149394,0.01,0.625,"Low","M6","0"
0.215964352901057,0.15,0.432692307692308,"Low","M4","0"
0.653412582547114,0.01,0.653846153846154,"Medium","M1","0"
0.194699926555513,0.14,0.317307692307692,"Low","M7","0"
0.052403378372137,0.04,0.692307692307692,"Low","M4","0"
1.00869592279502,0.12,0.730769230769231,"Medium","M8","0"
1.14467053724556,0.06,0.326923076923077,"Low","M2","0"
1.04421214529756,0.13,0.451923076923077,"Low","M5","0"
1.19167861990067,0.05,0.384615384615385,"Low","M8","0"
1.20076543028027,0.17,0.326923076923077,"Low","M4","1"
0.722116728147436,0.16,0.365384615384615,"Low","M6","0"
0.405686985617761,0.13,0.365384615384615,"Medium","M6","0"
0.425328533656046,0.02,0.394230769230769,"Low","M1","0"
0.279208428394068,0.01,0.375,"Low","M1","0"
0.698574182074204,0.01,0.423076923076923,"High","M1","0"
1.21527818662993,0.08,0.461538461538462,"Low","M6","0"
1.08788956331395,0.12,0.480769230769231,"Low","M8","1"
1.21034940887172,0.05,0.432692307692308,"High","M6","0"
0.20117259729808,0.16,0.442307692307692,"Low","M6","0"
0.368467861145326,0.04,0.413461538461538,"Medium","M4","0"
1.2185655657852,0.03,0.567307692307692,"High","M7","1"
1.13562552139136,0.09,0.403846153846154,"Low","M6","0"
0.568969014797501,0.05,0.365384615384615,"Low","M7","0"
0.088313572982704,0.18,0.403846153846154,"High","M9","0"
0.160005801463424,0.13,0.461538461538462,"Medium","M6","0"
0.15794758723186,0.05,0.326923076923077,"High","M9","0"
0.19511343272436,0.17,0.576923076923077,"Medium","M7","0"
0.085196331986468,0.12,0.471153846153846,"Medium","M11","0"
1.2427815993554,0,0.528846153846154,"High","M6","0"
1.23953574644174,0.03,0.519230769230769,"Medium","M6","0"
1.17838964965791,0.03,0.336538461538461,"Medium","M2","0"
1.08978282464517,0.03,0.567307692307692,"High","M1","0"
1.22738835068068,0.04,0.288461538461538,"High","M2","0"
0.070010964855313,0,0.413461538461538,"Medium","M7","0"
1.00064376967876,0.14,0.365384615384615,"High","M7","0"
1.17255065786022,0.03,0.653846153846154,"Low","M6","0"
0.151663113153214,0.2,0.346153846153846,"Low","M4","0"
1.10333549289454,0.07,0.528846153846154,"Low","M3","0"
1.22466900141961,0.29,0.403846153846154,"High","M6","0"
1.14763535254918,0.01,0.461538461538462,"Medium","M3","0"
1.10819550110691,0.05,0.673076923076923,"Medium","M1","0"
0.484379574678699,0.02,0.5,"Medium","M1","0"
1.02783156559277,0.08,0.567307692307692,"Low","M7","0"
1.00434518625804,0.01,0.413461538461538,"High","M9","0"
0.235927121817937,0.15,0.403846153846154,"High","M6","0"
0.652157686857986,0,0.317307692307692,"Low","M1","0"
1.10897089515812,0.02,0.673076923076923,"Low","M6","0"
0.446645757631788,0.06,0.557692307692308,"Medium","M5","0"
1.24491324713642,0.15,0.644230769230769,"Low","M4","0"
0.311384980486029,0.01,0.596153846153846,"Low","M1","0"
0.970569152027209,0.07,0.567307692307692,"High","M3","0"
0.833927354906145,0.01,0.336538461538461,"Low","M1","0"
0.299454383180274,0,0.471153846153846,"Low","M1","0"
1.14064472886122,0.08,0.682692307692308,"Low","M4","0"
0.663267013054971,0.08,0.576923076923077,"Low","M4","0"
0.010041488319602,0.01,0.346153846153846,"Low","M4","0"
1.18084492857227,0.15,0.692307692307692,"Low","M4","0"
0.049872773983895,0,0.490384615384615,"High","M1","0"
0.72876652772055,0.14,0.326923076923077,"Medium","M6","0"
0.23334411248811,0,0.384615384615385,"Medium","M1","0"
0.95501899362638,0.01,0.346153846153846,"Low","M4","0"
1.0972593539594,0.12,0.365384615384615,"Low","M7","0"
0.086452740566509,0.09,0.442307692307692,"High","M6","0"
1.188953950043,0.04,0.653846153846154,"Low","M4","0"
0.560183206168928,0.05,0.423076923076923,"High","M6","0"
0.361542816476993,0.02,0.461538461538462,"High","M1","0"
0.515312769759449,0,0.423076923076923,"Medium","M1","0"
1.04614743070296,0.11,0.480769230769231,"High","M2","0"
0.966714681772916,0.01,0.538461538461538,"High","M6","0"
0.365102387625031,0.03,0.355769230769231,"Low","M4","0"
0.260175186888846,0.17,0.509615384615385,"Low","M6","0"
0.082441437403125,0.06,0.730769230769231,"High","M1","0"
1.18138389092455,0.07,0.701923076923077,"Low","M4","0"
0.50531389761323,0.04,0.625,"Low","M2","0"
0.386863596440631,0.01,0.596153846153846,"Medium","M1","0"
1.08012579849613,0.16,0.442307692307692,"Low","M4","0"
1.2401086498699,0.14,0.432692307692308,"Low","M4","0"
0.091844243741487,0.01,0.461538461538462,"High","M1","0"
0.146303079103204,0.01,0.557692307692308,"High","M1","0"
1.07068150391281,0.12,0.480769230769231,"Low","M3","0"
0.032256715749499,0.03,0.288461538461538,"Medium","M1","0"
0.046265551417014,0,0.509615384615385,"High","M1","0"
1.20884105111807,0.09,0.403846153846154,"Low","M8","0"
1.16487202876267,0.09,0.307692307692308,"Low","M8","0"
0.023278955771195,0,0.432692307692308,"Low","M3","0"
0.621501301152062,0.07,0.346153846153846,"Medium","M4","0"
1.24338876337263,0.13,0.355769230769231,"Low","M3","0"
0.024168103279227,0.08,0.538461538461538,"High","M8","0"
0.919157982182216,0,0.615384615384615,"Medium","M1","0"
1.05914838367841,0.01,0.298076923076923,"Low","M10","0"
0.116034098443304,0.13,0.471153846153846,"Medium","M8","0"
0.00602659201344,0.11,0.365384615384615,"Low","M8","0"
0.138289216113398,0.1,0.807692307692308,"Low","M10","0"
0.145280804286866,0.15,0.538461538461538,"Medium","M4","0"
0.709748711149465,0.03,0.644230769230769,"High","M1","0"
0.865703762071372,0.01,0.451923076923077,"Medium","M1","0"
0.046403805422499,0.11,0.355769230769231,"High","M6","0"
0.597829019489639,0.09,0.346153846153846,"Medium","M6","0"
1.06308659243535,0.07,0.432692307692308,"Medium","M4","0"
0.125868524770024,0.05,0.663461538461538,"Low","M6","0"
0.417343311898171,0.19,0.403846153846154,"Low","M4","0"
1.03485475972377,0.01,0.596153846153846,"Medium","M5","0"
1.04268806303608,0.15,0.442307692307692,"Low","M4","0"
1.05636983910241,0.1,0.326923076923077,"Low","M4","0"
1.22289310218494,0.13,0.644230769230769,"Low","M6","0"
1.061523300188,0.05,0.413461538461538,"Medium","M4","0"
0.094809266005572,0.14,0.336538461538461,"Low","M6","0"
0.777926320281011,0.14,0.528846153846154,"Low","M4","0"
0.454009492729532,0.07,0.605769230769231,"Low","M1","0"
0.104329545115167,0.04,0.442307692307692,"Low","M1","0"
1.12480758626946,0.18,0.471153846153846,"Low","M4","0"
1.03023376196695,0.08,0.432692307692308,"Low","M8","0"
0.270750757312145,0.16,0.596153846153846,"Low","M4","1"
0.083004270866735,0.09,0.307692307692308,"Low","M7","0"
0.085965228018156,0.09,0.480769230769231,"Low","M3","0"
0.088466506018756,0,0.730769230769231,"Low","M1","0"
1.02952190248367,0.01,0.384615384615385,"Low","M1","0"
0.069301214460832,0.1,0.538461538461538,"Low","M2","0"
1.11819510416386,0.02,0.663461538461538,"Low","M4","0"
0.780804988950624,0.12,0.528846153846154,"Medium","M3","0"
0.467947605774314,0,0.692307692307692,"Low","M6","1"
1.16819921743337,0.19,0.461538461538462,"Low","M4","0"
1.02037118969167,0.04,0.461538461538462,"Low","M11","0"
0.085119605002172,0.08,0.490384615384615,"Low","M4","0"
0.072649103885074,0.1,0.336538461538461,"Low","M6","0"
0.361514811149433,0.02,0.528846153846154,"High","M6","0"
0.555292616687483,0.11,0.336538461538461,"High","M6","0"
1.23545112948691,0.13,0.365384615384615,"Medium","M9","0"
0.511285390540415,0.17,0.384615384615385,"High","M9","0"
0.37948174701677,0.07,0.355769230769231,"Low","M6","0"
0.072819065308126,0,0.413461538461538,"Medium","M4","0"
0.07299792680455,0.08,0.442307692307692,"Medium","M6","0"
0.093590674278538,0.13,0.307692307692308,"Low","M8","0"
1.12484318458633,0.02,0.692307692307692,"Medium","M1","0"
0.220794339853979,0,0.326923076923077,"Low","M1","0"
1.16832079295594,0.06,0.798076923076923,"High","M6","0"
0.483513614113174,0.09,0.567307692307692,"Low","M6","0"
0.033566270136115,0,0.586538461538462,"High","M1","0"
1.14758609203008,0.03,0.519230769230769,"Low","M3","0"
0.498238610757094,0.03,0.471153846153846,"Low","M1","0"
1.20246595396532,0.09,0.432692307692308,"Low","M4","0"
0.74941909005782,0.01,0.423076923076923,"High","M1","0"
0.123058407942956,0,0.403846153846154,"Medium","M2","0"
1.02421191497464,0.02,0.634615384615385,"Medium","M10","0"
1.24853797135661,0.17,0.759615384615385,"Low","M4","0"
0.210873580395587,0.18,0.846153846153846,"Medium","M9","0"
0.089962122695632,0.15,0.317307692307692,"Medium","M6","0"
0.322176678334892,0.02,0.432692307692308,"High","M4","0"
0.084524485307172,0.14,0.336538461538461,"Medium","M4","0"
0.228210656757387,0.08,0.326923076923077,"Low","M1","0"
0.174394347194854,0.1,0.634615384615385,"Low","M4","0"
0.336255683440448,0.1,0.355769230769231,"High","M4","0"
0.388433811222,0.01,0.365384615384615,"Low","M1","0"
0.37979188478485,0.14,0.673076923076923,"Low","M4","0"
0.091860807930085,0.05,0.365384615384615,"Low","M4","0"
1.05775325164469,0.09,0.471153846153846,"Medium","M6","0"
1.12788862585855,0.05,0.346153846153846,"Low","M7","0"
0.150787618493327,0.14,0.365384615384615,"Low","M4","0"
0.951400166550959,0.11,0.528846153846154,"Medium","M4","1"
1.09040401230739,0.09,0.375,"Medium","M6","0"
0.932688209548667,0.06,0.490384615384615,"Low","M7","0"
1.06218311322753,0.02,0.596153846153846,"Low","M1","0"
0.049812337125978,0.04,0.519230769230769,"High","M1","0"
0.800770035433314,0.04,0.307692307692308,"Low","M10","0"
1.07560643729242,0.11,0.663461538461538,"Low","M6","0"
0.089257788278683,0.15,0.355769230769231,"Low","M4","0"
1.16284947208839,0.16,0.317307692307692,"Low","M6","0"
0.119613718698873,0.09,0.423076923076923,"High","M6","0"
0.904138613378068,0.01,0.701923076923077,"Low","M1","0"
0.955806408264141,0.01,0.432692307692308,"Medium","M1","0"
0.286969157985582,0.1,0.5,"Low","M10","0"
0.047594776277663,0.03,0.326923076923077,"Medium","M8","0"
0.510557513263579,0.17,0.375,"Low","M6","0"
1.17684817355402,0.03,0.711538461538462,"Low","M4","0"
0.422986494900566,0.07,0.442307692307692,"High","M7","0"
0.959825768822257,0.02,0.317307692307692,"Low","M1","0"
0.980758901469848,0.02,0.567307692307692,"High","M1","0"
0.896686010015998,0.02,0.480769230769231,"High","M1","0"
0.012163228802082,0.14,0.298076923076923,"Medium","M4","0"
0.585392315859676,0.01,0.288461538461538,"High","M1","0"
1.22838953266133,0.14,0.384615384615385,"Low","M6","0"
0.758010600316594,0.06,0.596153846153846,"Low","M6","0"
0.605491362644011,0.04,0.509615384615385,"Medium","M4","0"
0.2541517655019,0.12,0.307692307692308,"Medium","M4","0"
0.033237929480325,0.02,0.394230769230769,"Low","M6","0"
1.12386782977411,0,0.586538461538462,"Low","M6","0"
1.0571084519166,0.14,0.423076923076923,"Low","M4","0"
0.293675052071307,0.03,0.567307692307692,"Medium","M4","0"
0.112919346665997,0,0.451923076923077,"High","M6","0"
1.21018245848634,0.38,0.778846153846154,"Low","M4","0"
0.756071261585672,0.08,0.5,"Medium","M4","0"
1.11475736989721,0.03,0.490384615384615,"Low","M8","0"
0.149478191198492,0,0.480769230769231,"Low","M1","0"
1.23671816920658,0.04,0.326923076923077,"Low","M6","0"
0.031687859566519,0,0.432692307692308,"High","M1","1"
0.972733564420342,0.12,0.336538461538461,"Medium","M4","0"
1.12972117117151,0.01,0.644230769230769,"Low","M1","0"
1.20676668402067,0.1,0.701923076923077,"Low","M2","0"
0.092826045944074,0.17,0.336538461538461,"Low","M9","0"
0.316779610487578,0.02,0.653846153846154,"Low","M1","0"
0.379587653543713,0.06,0.509615384615385,"Low","M7","0"
0.340266333909763,0.06,0.586538461538462,"Low","M4","0"
0.906400934697973,0,0.490384615384615,"Low","M1","1"
0.517833196517828,0.14,0.384615384615385,"Low","M6","1"
1.05261293721537,0.03,0.519230769230769,"Medium","M6","0"
0.070671513314971,0,0.625,"High","M1","0"
1.16172240562247,0.16,0.528846153846154,"Low","M6","0"
1.02396834435404,0.06,0.423076923076923,"Low","M9","0"
0.463252308674063,0.13,0.625,"Medium","M6","0"
0.401333961239754,0.07,0.586538461538462,"Low","M4","0"
0.090669062860313,0.01,0.375,"Low","M8","0"
0.368805003654376,0.03,0.365384615384615,"Low","M1","0"
1.02904417657872,0.16,0.432692307692308,"Low","M6","0"
0.040885275544163,0.01,0.307692307692308,"Low","M4","0"
1.04577276414651,0.01,0.394230769230769,"Medium","M6","1"
0.070262412815237,0.16,0.586538461538462,"High","M6","0"
0.484808508158229,0.1,0.288461538461538,"Low","M2","0"
0.233562912841436,0.04,0.711538461538462,"Low","M1","0"
0.070911746811955,0,0.576923076923077,"Low","M1","0"
0.509775707090857,0.01,0.653846153846154,"High","M4","0"
0.118000811450073,0,0.673076923076923,"Low","M1","0"
1.06873228900406,0.12,0.288461538461538,"Low","M4","0"
1.11982760911813,0.13,0.644230769230769,"Low","M6","0"
1.11667685067999,0.03,0.403846153846154,"Low","M9","0"
0.148906432192897,0.01,0.375,"High","M1","0"
1.0152709273916,0.11,0.451923076923077,"Low","M8","0"
1.05184751617018,0.13,0.682692307692308,"Low","M7","0"
1.03765989329108,0.22,0.807692307692308,"Low","M4","1"
0.134002785076498,0.04,0.384615384615385,"Low","M1","0"
1.21695424846217,0.08,0.673076923076923,"High","M4","0"
1.02932417356501,0.04,0.442307692307692,"Medium","M1","0"
0.316964066268063,0.16,0.471153846153846,"Medium","M4","0"
1.19475110773101,0.09,0.490384615384615,"Low","M4","0"
1.14496583743601,0.14,0.769230769230769,"Low","M6","0"
0.607188760717482,0.01,0.403846153846154,"High","M5","0"
0.554185945669442,0.03,0.317307692307692,"High","M6","0"
0.400803548663796,0.1,0.442307692307692,"High","M3","0"
0.923478324493036,0,0.355769230769231,"High","M3","0"
0.725771300610726,0.1,0.519230769230769,"High","M1","0"
1.16520732827739,0.03,0.567307692307692,"High","M6","1"
0.042943029664274,0.02,0.298076923076923,"Low","M1","0"
0.067477736575855,0.12,0.605769230769231,"Low","M4","0"
0.575669710510146,0.11,0.317307692307692,"Low","M4","0"
1.22411050057432,0.01,0.346153846153846,"Medium","M4","0"
1.22067123830435,0.11,0.625,"Low","M4","0"
1.09156188228328,0.03,0.519230769230769,"Medium","M4","0"
0.515134278692195,0.08,0.509615384615385,"Low","M4","0"
0.740810750925825,0.09,0.288461538461538,"Low","M8","0"
1.07489540461852,0.16,0.384615384615385,"Low","M6","0"
0.920905477407438,0.01,0.461538461538462,"Low","M1","0"
0.438738977428891,0.01,0.586538461538462,"Low","M1","0"
0.08248764233115,0.11,0.375,"Low","M5","0"
0.170398193815386,0,0.394230769230769,"Medium","M7","0"
1.21680003315352,0.08,0.644230769230769,"Low","M4","0"
0.926131048044176,0,0.615384615384615,"High","M1","0"
0.188299492284816,0,0.509615384615385,"Low","M10","1"
1.10207181058895,0.15,0.528846153846154,"Low","M10","0"
0.096807686293881,0.09,0.288461538461538,"Low","M4","0"
1.21038827897909,0.07,0.5,"Medium","M4","0"
0.276206886539992,0.11,0.442307692307692,"Low","M9","0"
1.01152757805748,0.02,0.5,"Low","M4","0"
0.173445290103984,0,0.451923076923077,"Low","M1","0"
0.116563898769105,0.1,0.423076923076923,"Low","M9","0"
0.521693551227734,0.06,0.298076923076923,"Low","M4","0"
1.15810505057377,0,0.576923076923077,"High","M7","0"
0.607391514859393,0,0.5,"Low","M1","0"
0.295789547587587,0.16,0.461538461538462,"High","M4","0"
0.08781025944877,0.06,0.490384615384615,"Low","M4","0"
0.043224422620505,0,0.586538461538462,"Low","M1","0"
0.137657116797708,0.1,0.480769230769231,"Low","M4","0"
0.25809980595321,0.06,0.298076923076923,"Low","M6","1"
1.1706553716109,0.17,0.317307692307692,"Low","M9","0"
0.085816450059505,0.2,0.384615384615385,"High","M6","0"
0.874709666046099,0.04,0.5,"Low","M4","0"
0.528248628104073,0.01,0.490384615384615,"High","M1","0"
0.828613837438267,0.02,0.759615384615385,"High","M3","0"
0.451875476947341,0.02,0.682692307692308,"High","M1","0"
1.00600173639555,0.29,0.538461538461538,"Low","M2","0"
1.19496752832824,0.05,0.576923076923077,"High","M7","0"
0.083352624355683,0.02,0.644230769230769,"High","M4","0"
1.13354173771898,0.12,0.798076923076923,"Low","M4","0"
0.249545379585068,0.02,0.653846153846154,"High","M6","0"
1.07410980540009,0.1,0.423076923076923,"Low","M1","0"
0.28342567335265,0.02,0.451923076923077,"High","M1","0"
0.897953377637298,0.04,0.403846153846154,"Medium","M1","0"
1.10763429972558,0.13,0.365384615384615,"Low","M4","0"
0.010555325216003,0,0.298076923076923,"High","M1","1"
1.18649452780634,0.12,0.519230769230769,"Low","M6","0"
0.172343203199265,0.06,0.423076923076923,"Medium","M4","0"
0.347604770743448,0.03,0.567307692307692,"Low","M1","0"
0.81609630865688,0.17,0.355769230769231,"Medium","M6","0"
0.561399656319302,0.1,0.471153846153846,"Low","M6","0"
0.375569871814088,0.09,0.644230769230769,"High","M6","0"
0.295895480370339,0.03,0.413461538461538,"Low","M1","0"
