"policy_tenure","age_of_car","age_of_policyholder","area_cluster","model","is_claim"
0.993964291843292,0.491045777911058,0.194163212924346,"Low","M6","0"
0.996772933469507,0.488200748622287,0.25333908313602,"Medium","M7","0"
1.44064244878527,0.40209688044097,0.24451763931635,"Medium","M8","0"
1.02244811490638,0.242555554180567,0.316312140531113,"Low","M6","0"
0.820361151339253,0.536686944722678,0.27105389891697,"High","M11","0"
0.53572009389297,0.388257202661006,0.196574652181343,"Low","M6","0"
0.212313702952416,0.0669198847435602,0.32183604670216,"High","M4","0"
0.238109281494879,0.304131697938417,0.189439809882718,"High","M6","0"
1.58939723311637,0.506361557194368,0.231322637244517,"Low","M8","0"
1.47473274608474,0.42469756068611,0.284830610740945,"Low","M4","0"
0.549336270677834,0.494374309412787,0.169495200325518,"Low","M8","0"
0.561386739980374,0.505887578557474,0.293553984413787,"Low","M4","0"
0.699794518097585,0.386569749612047,0.223485978321606,"Low","M3","0"
0.417144608400343,0.441294489578541,0.310541454006013,"High","M1","0"
0.4836990972322,0.44904604489934,0.242719510803494,"High","M4","0"
-0.120120604954915,0.528282404351469,0.268061073879757,"Low","M4","0"
0.826584834670038,0.357308909153276,0.228784542995699,"Low","M9","0"
0.451519047078509,0.412541944630338,0.284210019701672,"Medium","M1","0"
1.33570631225568,0.437672288719336,0.25083716605215,"High","M9","0"
0.163106006887988,-0.0967936137842558,0.267558630773114,"Medium","M2","0"
-0.115831212537576,0.326110239697185,0.277441567772352,"Low","M7","0"
0.840337365952363,0.542554762636051,0.354991942265031,"Low","M4","0"
0.62212714227533,0.159560012951844,0.350742042207527,"Low","M1","0"
0.346535701648811,0.384362683448654,0.230301976477585,"Low","M6","0"
1.27836632881014,0.447507842154129,0.253857102529691,"Low","M6","0"
0.292962436123364,0.334324596052635,0.324762741568101,"Low","M1","0"
0.363719654197623,0.549147642577264,0.285968012906919,"Low","M6","0"
-0.0299566619039472,0.642315349539928,0.202915066053817,"Low","M5","0"
0.624861117592755,0.160692836014901,0.221896242320448,"Low","M1","0"
1.50205425544479,0.332658864264737,0.237139044619708,"Medium","M9","0"
-0.475379990833306,0.628769495273703,0.244682939758708,"High","M6","0"
0.129361586578649,0.246717526005192,0.193936708340909,"High","M1","0"
1.00220121507627,0.577079003174523,0.235670327079023,"Low","M6","0"
0.282550768979924,0.235690805718145,0.246815834520927,"High","M8","0"
0.95023242895412,0.504118215332154,0.336601890680708,"Medium","M4","0"
1.67116476980206,0.433334527546194,0.311230788138242,"Low","M9","0"
1.40529325403979,0.654249241445474,0.255291743804871,"Low","M9","0"
-0.126303944833523,0.480081801672257,0.245400284467893,"Low","M4","0"
0.111371300425616,0.243000254132379,0.23373158831279,"Low","M1","0"
1.31961273196224,0.562881857135458,0.3269937642996,"Low","M2","0"
0.165377222592157,0.312233093542334,0.215102762438912,"Low","M6","0"
0.80511011476926,0.495030168180193,0.250780564609207,"Low","M6","0"
1.17493657487945,0.338967244352068,0.318549768617374,"Low","M1","0"
0.723709185889796,0.494070378034784,0.190893267416412,"High","M8","0"
1.15333396501375,0.421211350545891,0.268510315489715,"Medium","M2","0"
0.741209972952163,0.589540021745936,0.244777606410435,"Low","M6","0"
1.06443402415487,0.221279053842625,0.277929954574977,"Low","M6","0"
0.257804966443584,0.236444564708278,0.310960353517476,"High","M1","0"
-0.193478121102765,-0.0436539699122657,0.243982062118085,"High","M8","0"
0.426464997734917,0.237715305035027,0.30251872820847,"High","M1","0"
0.863411624405276,0.371298517460257,0.231037404235429,"High","M1","0"
-0.135609206896628,0.697058316242426,0.231848208515172,"Low","M6","0"
0.95043306376878,0.268683964502739,0.253453420024688,"Low","M6","0"
0.286501678528567,0.315439070805183,0.213271314659246,"High","M1","0"
0.510989400912066,0.252572801069252,0.220854819003508,"Low","M4","0"
0.146501870748547,0.57161626335195,0.301209153525208,"Low","M4","0"
1.21933960691186,0.289363225933781,0.224563584521792,"Low","M4","0"
0.692031526702949,0.450606437219757,0.308854535852187,"High","M4","0"
0.634122872503775,0.428993253883929,0.216004319798757,"Low","M6","0"
1.29419063546533,0.527353406661604,0.278023937385114,"Low","M6","0"
0.180152220202368,0.237368048188654,0.24663039487638,"Low","M1","0"
0.447089819864545,0.429554960303635,0.260315060153509,"High","M3","0"
0.207408343402142,0.519573308716494,0.210787385608365,"Low","M7","0"
1.06303305749504,0.59170992856864,0.254134083163945,"Low","M10","0"
0.933619146832488,0.296819275425302,0.265502835794948,"Medium","M6","0"
1.07246473797733,0.323167173722107,0.318077978565797,"Low","M6","0"
1.08866675241427,0.417754880342491,0.294850148940705,"Medium","M5","0"
0.818658938285135,0.191386242904652,0.336142490799731,"Low","M1","0"
0.678892079766466,0.28068344062582,0.23727282520972,"Medium","M9","0"
1.378494419291,0.380309144482154,0.299695463773324,"Low","M2","0"
0.710896062077729,0.218347505802298,0.278916805612973,"Medium","M1","0"
1.0920331874488,0.253180600951978,0.279313546829284,"Medium","M5","0"
0.324505656317577,0.0571449942448485,0.217042635145323,"High","M1","0"
0.364850394479676,-0.110826977986328,0.244545912498836,"Low","M5","0"
0.717162522945748,0.149643307800735,0.201921128463733,"Low","M4","0"
0.675629543616103,0.671888525298773,0.28717142464242,"High","M8","0"
0.157899681581456,0.598111369441054,0.298342526613947,"Low","M6","0"
1.1882467238302,0.654795221997715,0.343767362586886,"High","M4","0"
0.219031232351113,-0.0897070547546414,0.353711469596022,"High","M1","0"
1.28104051574174,0.487243987395907,0.257962390830046,"Low","M6","0"
0.590322542830548,0.560243714126433,0.269085550488981,"Low","M6","0"
1.18828623558496,0.358284888461658,0.226144747408529,"Low","M9","0"
-0.00655051386256109,0.577986435429304,0.174055271546304,"High","M10","0"
1.56039444409474,0.537922060898441,0.336676697681719,"Low","M1","0"
0.730927421673644,0.46170805554036,0.301762041698586,"High","M1","0"
0.859347003768807,0.519524505790257,0.292365773835981,"Low","M6","0"
0.0439715323044902,0.279156153880999,0.273884411490075,"High","M1","0"
0.250388020156846,0.41497688097384,0.219290662075792,"Low","M3","0"
0.248512917598471,0.290037728716315,0.343245778223179,"High","M8","0"
0.209491445718761,0.443626349799395,0.226945891181653,"Low","M4","0"
0.241288242707152,0.609660700425921,0.264037565485978,"Low","M2","0"
0.731175393415838,0.394128537973804,0.255702475615455,"Low","M5","0"
0.123628897449507,0.326898550029362,0.253572205659999,"Medium","M4","0"
0.875889528534255,0.0683732526965865,0.160813290704439,"Low","M1","0"
0.781521680330349,0.423649367683577,0.26567307948855,"Medium","M3","0"
-0.0529570262608728,0.273650438078266,0.212505074782799,"High","M8","0"
1.44016291623303,0.28533032205696,0.263198426999782,"Low","M8","0"
0.74614456825244,0.365641634610308,0.329633475146324,"Low","M1","0"
0.362799036084109,0.521341532433818,0.311307622594381,"Low","M7","0"
0.289942066841149,0.800145529710389,0.226888058108611,"Low","M4","0"
0.383483961871812,0.517185463211543,0.266425017356853,"Low","M4","0"
1.08309293672606,0.342370255236838,0.30738564148882,"Medium","M4","0"
0.590941141198246,0.281064965815663,0.270171226779864,"Medium","M3","0"
0.00650309799278732,0.357874115037185,0.312020565804248,"Low","M4","0"
0.0100633351984564,0.165349179021716,0.25248950731621,"High","M1","0"
-0.00811175929204892,0.246851461343682,0.28050694842786,"Low","M1","0"
1.35900600197544,0.515221357093932,0.322828295410313,"Low","M6","0"
0.115816020991486,0.196550680087188,0.294908159296078,"Low","M1","0"
-0.23544291045043,0.0173281179584669,0.282974865479961,"Low","M1","0"
0.313209535649643,0.181446733507653,0.337586920837903,"Low","M1","0"
0.544377249310672,0.376982487379307,0.264291568883104,"Low","M4","0"
1.4105024071176,0.410430713703516,0.337328303436879,"Low","M4","0"
0.89547422231123,0.504837191326084,0.251654889099862,"Medium","M1","0"
-0.0770414696908812,0.481292589204272,0.274958707277397,"Low","M6","0"
1.12768107223243,0.239351239623693,0.198473772303516,"Medium","M9","0"
0.0327233578008941,0.444770967215222,0.272209529692006,"Medium","M6","0"
1.06973227180169,0.300051660683491,0.264166534252069,"Low","M6","0"
0.157801008026086,0.33166441071743,0.232464929599495,"Medium","M1","0"
0.905401716734892,0.463114848170562,0.287430954503589,"Low","M1","0"
0.491139081863729,0.185321959259771,0.237093156638042,"Medium","M1","0"
-0.0121747761335985,0.253512779206864,0.335293028732513,"High","M4","0"
0.864357748173243,0.0876048174713795,0.293791559116095,"High","M1","0"
0.688817831283932,0.492716990980658,0.310285349299589,"Low","M7","0"
0.22218293126216,0.449989019886813,0.261592370617391,"High","M4","0"
1.26815986588287,0.586411340190087,0.247873201606637,"High","M1","0"
1.14648693692772,0.566149602709184,0.157818629034293,"Low","M6","0"
1.05962716319427,0.632090593190191,0.220643553309104,"High","M4","0"
0.989519482027503,0.334812269634924,0.279061655944571,"Medium","M1","0"
0.509693900670116,0.23922175807376,0.216895641432399,"Low","M1","0"
0.271150503218757,0.527172926775228,0.29085240984183,"High","M6","0"
0.690014212387563,0.286257034036214,0.22849878813626,"Low","M6","0"
-0.112270564523694,0.247140370696351,0.300482479884246,"High","M1","0"
1.02879764157464,0.348178668517126,0.328412300510132,"Low","M4","0"
0.625620650188658,0.304973040820006,0.259515381652911,"High","M1","0"
-0.0536703295656659,0.583642288327633,0.338962549268845,"Low","M4","0"
0.602154603721371,0.376652206771713,0.264918176107214,"Medium","M9","0"
0.850606921076413,0.495669783173271,0.272832020047703,"Low","M6","0"
0.211586435289912,-0.0124601467952849,0.334514383353488,"Low","M6","0"
-0.0841043055622163,0.214165796785069,0.183050080135503,"Low","M3","0"
0.302120795377918,0.45736142461507,0.317577938650979,"Low","M2","0"
0.918585259210348,0.398792472981801,0.21453116873319,"Low","M6","0"
0.649469377313695,0.544646249299616,0.203266599503678,"Medium","M4","0"
1.45944158536433,0.495680554166027,0.312425356345305,"Medium","M5","0"
1.73387987227826,0.324217246466833,0.302505684327691,"Low","M4","0"
0.224616942955437,0.310335143410084,0.171403421810301,"Medium","M1","0"
0.222055901983382,0.255518129053962,0.248755056007761,"Low","M4","0"
-0.150137415941524,0.0564117270689908,0.294293886677075,"Medium","M1","0"
0.18085055693856,0.188784211724741,0.236490297628555,"Low","M4","0"
1.04673260538162,0.350094701858167,0.231802488731768,"Low","M1","0"
0.47176198613651,0.511922025955093,0.313575395122651,"Low","M6","0"
-0.144288400095741,0.767764418517983,0.281542765381747,"Low","M3","0"
0.453624792686871,0.261225877182279,0.265958786295382,"Low","M6","0"
1.32406677295054,0.528429500952821,0.237835869433892,"Medium","M6","0"
1.13833871068038,0.334478477218902,0.304195249158353,"Low","M4","0"
1.12215761122282,0.464971891624315,0.227516121826826,"Low","M8","0"
1.45482608414921,0.424848216273578,0.272338902293236,"High","M6","0"
0.0302181450756532,0.536678583237136,0.237063844213725,"Low","M6","0"
1.05428891469934,0.231725512813842,0.338308188648134,"Medium","M1","0"
0.854935822284185,0.218388798715508,0.331514690835789,"Medium","M6","0"
0.729259755102017,0.387455134491716,0.286665375466267,"Low","M10","0"
0.741815235478029,0.304786735161314,0.277948565421806,"Low","M1","0"
1.52768126729034,0.125990241944996,0.299075380714888,"Low","M4","0"
0.269905130255972,0.306507838720035,0.310215774430151,"Low","M8","0"
0.744294557305819,0.0404210818514649,0.315771323686196,"Low","M1","0"
0.359993138838789,0.258210340568955,0.252717609240535,"High","M6","0"
0.6653588580103,0.376153882244696,0.247742989430918,"Low","M4","0"
0.0917142961939416,0.35407260894423,0.336386722891976,"Low","M6","0"
1.40096095844085,0.151693461746642,0.249068298120426,"Low","M4","0"
0.710811382290764,0.496725136644955,0.264857920184911,"Low","M6","0"
0.970757699470451,0.536278487400663,0.270416872749596,"High","M6","0"
-0.0687392079910427,0.319634716524093,0.21753898290324,"Medium","M4","0"
0.256864682682904,0.072713709393646,0.292528579132225,"High","M4","0"
0.172321483799605,0.224251457272719,0.280596739958104,"Low","M4","0"
-0.0970715227046929,0.0852192640473704,0.279158569440364,"Low","M1","0"
0.949055974766393,0.262862388117834,0.291889320317629,"High","M8","0"
1.19794167202687,0.222220626899567,0.347350464323597,"Low","M4","0"
1.18809372345962,0.168481351468786,0.27585335202159,"Low","M6","0"
0.399418315219208,0.364093054181562,0.264746097597644,"Low","M1","0"
1.34835713849691,0.345708137296061,0.253326102396825,"Low","M4","0"
1.08368508787912,0.583235580077197,0.30137836582217,"Low","M6","0"
0.359545782368576,0.596765022340109,0.221079254019348,"Low","M4","0"
1.2446881677589,0.264222037988517,0.349384106490949,"High","M4","0"
0.0274167983707086,-0.10254429454569,0.231970525316634,"High","M1","0"
0.467408302210397,0.53085231155516,0.250341150070616,"Low","M4","0"
0.260829228258756,0.265787836914726,0.183117580724525,"High","M3","0"
1.38558286407495,0.44519728562918,0.268694130198639,"Low","M3","0"
1.0751040621519,0.270493682521668,0.251229003763992,"High","M9","0"
1.23481932921466,0.410776094159492,0.212993051803734,"High","M6","0"
0.422014842599368,0.385283137996241,0.206757846211407,"High","M1","0"
0.234525637920547,0.436417354758322,0.316635203464117,"Medium","M6","0"
0.892233329733784,0.492014428295703,0.227931726448372,"Low","M6","0"
-0.135680365787372,0.162755535426711,0.266826379270316,"Low","M5","0"
1.15199064353731,0.356717475118244,0.272528227940022,"Low","M6","0"
0.0669186745322797,0.245549616954346,0.221809174868807,"Low","M4","0"
1.0070405748302,0.471701826526381,0.261260601611331,"Low","M6","0"
1.23610601830075,0.576890045144664,0.259750886431087,"Medium","M4","0"
-0.0222050290887084,0.365888059329174,0.213570350920126,"High","M10","0"
1.08545809302335,0.513476176139784,0.216187272100366,"Low","M4","0"
0.547575927681018,0.491448947196702,0.285884473610674,"Medium","M4","0"
-0.106425166042645,0.160520276831264,0.252423508578612,"High","M1","0"
-0.0230305043394833,0.545932450977008,0.231531363217266,"Low","M7","0"
0.160472220266599,0.435243939718606,0.270583160200521,"Low","M7","0"
1.2753894196884,0.35379190975419,0.277882664637141,"Low","M4","0"
1.2431853123721,0.575806400744268,0.311202109971657,"Low","M7","0"
0.747291521228612,0.379837842257807,0.333946433884732,"Low","M6","0"
0.461043104011015,-0.0428518067373798,0.264549333815234,"Medium","M1","0"
0.725790036414992,0.237877174913709,0.23591210704267,"High","M1","0"
0.841241306135683,0.3561394606384,0.25097106857098,"Low","M4","0"
1.28893529709042,0.266796149309711,0.189310626516726,"Low","M4","0"
0.875822962604012,0.640017125033354,0.254852955933518,"Low","M9","0"
0.687157689716686,0.416292752020429,0.231995399555392,"Low","M5","0"
0.802141837888125,0.701794975349106,0.254720774507813,"High","M6","0"
0.721322415843339,0.262150214031663,0.234661624321979,"High","M6","0"
0.406968104482875,0.490292642164431,0.216234059293262,"Medium","M10","0"
1.45976129420056,0.220437959310466,0.327224256689024,"High","M8","0"
0.0184190138784539,0.398720744268699,0.308209949354376,"Low","M6","0"
0.596686466266049,-0.0641637060570824,0.269046810721237,"High","M4","0"
1.33502515202719,0.618185686493508,0.328365933493653,"Low","M6","0"
1.45054513579413,0.39070802470484,0.291496048235082,"High","M7","0"
0.892957900747366,0.371440004738847,0.334688939775232,"Medium","M9","0"
0.779558118472392,0.348977010542043,0.266461045051146,"High","M4","0"
1.20843022692756,0.413770978568831,0.180148805912061,"Low","M4","0"
1.06957369042746,0.117049767173298,0.207878985815597,"Low","M1","0"
0.645895334567347,0.369380949811153,0.313086428831429,"Low","M4","0"
0.752542449787627,0.00763436005538416,0.251316366261008,"Low","M4","0"
0.408451638853213,-0.00274467971666825,0.288807332952014,"Medium","M4","0"
0.906324595756712,0.371680800492975,0.258342032883591,"Low","M6","0"
1.25142709936087,0.497532442838417,0.336607255479643,"Low","M6","0"
0.450603947169304,0.523655410033993,0.251868545289624,"Low","M7","0"
1.1364944549443,0.309660824774075,0.330908249024837,"Medium","M7","0"
0.115521236999288,0.518772722317712,0.27038553439248,"Medium","M4","0"
0.0114359921113901,0.294170539156913,0.268216436183155,"Low","M6","0"
0.111561825656196,-0.0946159213526043,0.232993519030067,"Medium","M8","0"
-0.00288169243534821,-0.0245505999998667,0.269069849652354,"Medium","M1","0"
0.73060474084804,0.602889464704126,0.262477353795147,"High","M6","0"
-0.0318864207893708,0.445823653146959,0.259430798388039,"Low","M8","0"
0.604973730753307,0.373221519220618,0.21591194252993,"Low","M1","0"
-0.0529474732917609,0.38370049454797,0.230797148232899,"High","M1","0"
1.08564934210247,0.46710390178134,0.33230787031403,"Low","M4","0"
0.472777228056475,0.263173083687417,0.267980846098228,"High","M1","0"
0.281612294058108,0.177542236249885,0.334279835255126,"High","M1","0"
0.878318561757916,0.0136753648928453,0.21943379219731,"High","M1","0"
-0.0508823987466004,0.358422157619801,0.293874151275584,"High","M1","0"
1.01811903527419,0.0955067227438611,0.251660060663021,"Medium","M1","0"
0.643529635390042,0.205204615733439,0.198916161217856,"Low","M1","0"
-0.10363189076899,0.177922963303463,0.205559810075669,"Low","M1","0"
0.0721205445721556,0.501896217200456,0.259735453918035,"High","M6","0"
0.221542836737268,0.455726903713602,0.285447379996195,"Low","M7","0"
0.201328411798215,0.40820113253029,0.243853768966967,"Medium","M1","0"
1.49489796804312,0.257048862848728,0.241456634760643,"Medium","M10","0"
1.02626904942617,0.387754489563658,0.183800793640804,"Low","M6","0"
1.64906343860576,0.426405855160072,0.192938918143094,"Low","M8","0"
0.0275586687017893,0.027262436944864,0.243473685478381,"Low","M1","0"
-0.283593656162487,-0.0115785141180255,0.294070380976863,"High","M1","0"
1.21337056608139,0.303542604492333,0.23528810784402,"Low","M7","0"
0.850175672984321,0.420340849808776,0.250195601700195,"Medium","M1","0"
-0.338626808157423,0.232081733716502,0.297863808449744,"Low","M1","0"
0.391729660040498,0.289896944159641,0.244524547835916,"Low","M1","0"
1.02781512175626,0.596528993554368,0.219058542661068,"Low","M6","0"
0.761487913732976,0.407868329633482,0.282772928551939,"Low","M6","0"
1.32788995568252,0.231855721379391,0.229647173430878,"Low","M4","0"
0.720843245565971,0.510788147154278,0.31555401910265,"Low","M4","0"
0.382981622805404,0.523234746150054,0.265254461143514,"Low","M1","0"
1.3426580403699,0.377425898682326,0.22313997588393,"Low","M4","0"
0.674273261455644,0.264812072647121,0.280544363660562,"Low","M1","0"
-0.400608997902566,-0.0694009175377586,0.230240683485525,"Medium","M6","0"
0.154409676632927,0.1450401249358,0.217583708110737,"High","M1","0"
0.942656647582477,0.290454079379974,0.284142998674882,"Low","M4","0"
1.16688444662206,0.352943547069393,0.243797674786078,"Low","M4","0"
-0.0200476660324591,-0.0549538816656311,0.235343124820152,"Medium","M6","0"
0.61812453143155,0.477866027320293,0.217245222713676,"High","M6","0"
0.128013654824959,0.566266323013528,0.275443581459985,"Low","M1","0"
1.10661709088367,0.180447335004998,0.270213628571538,"Low","M1","0"
0.141669797502846,0.507693433243899,0.229759192196363,"Low","M1","0"
0.98847215742551,0.525301891846956,0.243776579149388,"Medium","M6","0"
1.2254917710962,0.685424580329176,0.247028304768088,"Low","M8","0"
0.521096486577673,0.264923753424363,0.224665739061799,"High","M1","0"
0.413628002416548,0.288925254264648,0.315542330423137,"Low","M8","0"
0.482853757586688,0.23641530184201,0.293637466153697,"Low","M1","0"
0.678159316810393,0.38243479646778,0.262722602383353,"Low","M4","0"
0.205301695285825,0.423768561508574,0.254346129073122,"High","M1","0"
0.0923118595652112,0.0299409370841052,0.288809986086269,"Medium","M1","0"
1.10304284773922,0.414766499335185,0.233678067407569,"Low","M3","0"
1.39818575256174,0.565411469856658,0.266706145046256,"High","M10","0"
1.00284935609075,0.559358998907123,0.240767617834633,"Medium","M5","0"
0.0268157441300376,0.636497046674822,0.292971426256113,"Medium","M7","0"
0.40055038322736,0.237074122066722,0.332611249488146,"High","M1","0"
0.0885667999253904,0.527993940025423,0.269578335806535,"Low","M4","0"
1.11583983973314,0.20757335457784,0.262497367390052,"Low","M1","0"
0.999183139508289,0.37587792317434,0.304549581902848,"Low","M6","0"
0.709903219969477,0.536031008252778,0.254714066778661,"Low","M7","0"
0.848313747753253,0.592832928690464,0.234990240041302,"Medium","M8","0"
0.229116667803357,0.152078833730414,0.280657957210333,"Low","M10","0"
0.413792358975344,0.441280662355407,0.329395312706352,"Low","M6","0"
0.731022829843616,0.263590211871287,0.243800239951373,"High","M1","0"
1.05457999244928,0.358072306816224,0.260396953520592,"Low","M4","0"
-0.094391749706229,0.538547659337113,0.213837927949549,"High","M9","0"
0.944479814841913,0.327201608384552,0.276826010723632,"Low","M8","0"
0.530187396254295,0.465956991713539,0.220339861866894,"Low","M4","0"
0.123526216787693,0.267437029486659,0.284970472051516,"Medium","M1","0"
0.0222310247600696,0.250898414843322,0.255734628042538,"Low","M1","0"
0.254701315019315,0.282756405354599,0.302037458968578,"High","M1","0"
1.01744520791144,0.310832547933627,0.251625836483629,"Low","M4","0"
0.140286273391346,0.358431196700643,0.319765718290728,"Medium","M1","0"
1.16366134481938,0.369073978809242,0.376883377091267,"High","M6","0"
0.738193584397033,0.328742670890536,0.235491908993419,"Low","M6","0"
0.834552756165617,0.381448431892207,0.185502809416936,"Low","M2","0"
-0.602103142992756,-0.00193337575390509,0.327401649046689,"Low","M1","0"
0.366927807711587,0.195382297304257,0.284628079345652,"Low","M1","0"
0.193493082878444,0.333005648700152,0.28119357146508,"High","M1","0"
0.133435511882331,0.454259927281038,0.262155438331483,"Low","M1","0"
0.821870097322523,0.501883743687651,0.282105530532934,"Low","M6","0"
0.729007195336965,0.373385002783173,0.217239512774264,"Low","M4","0"
0.218930648077701,0.527565358988763,0.303102739211296,"Low","M4","0"
0.463162055081786,0.251692544070505,0.247290696137783,"Medium","M8","0"
0.847527219644653,0.596961235281172,0.221101046336708,"High","M4","0"
1.37974409552857,0.436704369318776,0.271668225823555,"Low","M4","0"
0.252552213953974,0.297606236792252,0.284009228297326,"Medium","M4","0"
0.625076222675658,0.118906850054775,0.204277789726669,"Low","M1","0"
1.20291458510561,0.551717463658243,0.258124566267552,"Medium","M8","0"
0.687074315494263,0.035136184445285,0.287334518033497,"Medium","M1","0"
-0.11872107374431,0.592521593559337,0.2071900671857,"Low","M7","0"
0.73996365944465,0.521149587465321,0.280662027909016,"Medium","M9","0"
-0.0349945232630969,0.31893279014059,0.219220143951073,"Medium","M6","0"
0.74271953564405,0.509299107486735,0.266351398983261,"High","M4","0"
1.36388511153966,0.426302185183043,0.301266391990083,"High","M4","0"
0.303470977489123,0.378122866888433,0.279295674911847,"High","M1","0"
0.112697884670356,0.282747014610806,0.285005469741211,"Medium","M6","0"
0.325363609351373,0.477721303179709,0.329950021590033,"Low","M6","0"
0.988214112826158,0.285509066070048,0.218426237496477,"Low","M6","0"
0.223363390769786,0.333998596807227,0.214029994557145,"Medium","M1","0"
0.74715564962962,0.656159207209585,0.246627270033289,"High","M7","0"
-0.316592815314867,0.343174080863682,0.308162917035152,"Medium","M1","0"
1.43611835796248,0.521244466916147,0.263976041383732,"Medium","M6","0"
0.0726824483815349,0.657143184442433,0.217143477359781,"Medium","M8","0"
0.658107169495485,0.161511693618366,0.324673496801212,"High","M1","0"
1.18278795563841,0.436255100188044,0.247067199441304,"Low","M4","0"
-0.139324152791873,0.277778357966775,0.217859573478605,"Medium","M1","0"
0.557497897808068,0.410209318713452,0.218869452516729,"Low","M9","0"
1.01834593066012,0.422081049840302,0.143501072137305,"Medium","M8","0"
1.07725057247266,0.671107379864396,0.299507826083673,"High","M1","0"
0.49782702635788,0.549822523808812,0.288765215880305,"Low","M4","0"
-0.374571744486796,0.273299049959651,0.33439914250078,"Medium","M1","0"
0.979784970380523,0.431598906111749,0.211648615066585,"Low","M6","0"
0.889190076400893,0.359350786263996,0.263282104592334,"Medium","M2","0"
1.41276323329753,0.138841581083103,0.223656364055964,"Low","M7","0"
0.532447743609265,0.498604062248732,0.164841821475916,"High","M6","0"
0.0748937117973178,0.352116606041312,0.207572940453752,"Medium","M3","0"
1.20653493345254,0.545104395240149,0.30724454945846,"Low","M4","0"
1.20528674362455,0.391678946517331,0.28516067962345,"Low","M6","0"
0.972658430480987,0.410683114662888,0.34721338887536,"Low","M6","0"
-0.0352280613266866,0.462851393921274,0.25296698006614,"Medium","M8","0"
0.285736546697976,0.251037728987946,0.229100808916106,"High","M1","0"
0.471656136198761,0.304431923326735,0.315433455288014,"Medium","M1","0"
0.221576159108528,0.570998453813862,0.251164489556522,"Low","M6","0"
1.0572722426324,0.290006206591641,0.260720947510837,"Medium","M1","0"
0.263006738072752,0.385849115384929,0.24053506960464,"High","M7","0"
0.679943863072425,0.307137782175369,0.229026666677641,"Low","M10","0"
1.16900795129806,0.537086773028173,0.238653288313372,"Low","M4","0"
-0.418726681897833,0.393901741303265,0.313666985074531,"Low","M6","0"
0.891810492907903,0.720214817765414,0.287671434003655,"Low","M4","0"
0.640475960600067,0.568896630185622,0.28930440721459,"High","M1","0"
1.16183875906998,0.520452134355136,0.21976344349151,"Medium","M5","0"
0.550225210692527,0.273192080620258,0.216935095449585,"Low","M3","0"
0.452018062156259,0.0594613656396605,0.2027022982448,"Low","M4","0"
0.0976780585218044,0.517299753537893,0.294556280255059,"Low","M6","0"
