"policy_tenure","age_of_car","age_of_policyholder","area_cluster","model","is_claim"
0.331196004356805,0.448140474655716,0.203264746227709,"Low","M4","0"
0.945849136021744,0.448140474655716,0.271968291448811,"High","M6","0"
0.098123369682777,0.412128529980856,0.256407369037431,"Medium","M9","0"
1.07771769822875,0.479141985706278,0.231799246181313,"Low","M4","0"
0.229024456859442,0.271441761659491,0.239197530864198,"High","M4","0"
0.255539789440973,0.542883523318981,0.235537190082645,"Low","M6","0"
0.127381804259474,0.215443469003188,0.283368049991988,"Low","M1","0"
0.948229906578495,0.271441761659491,0.271968291448811,"High","M1","0"
1.04885971111741,0.341995189335339,0.298929208804283,"High","M1","0"
0.790461310721498,0.448140474655716,0.268977743602888,"Medium","M3","0"
1.16923890248666,0.430886938006377,0.242782401902497,"High","M9","0"
0.345866119740823,0.341995189335339,0.231799246181313,"Low","M1","0"
0.034703454357008,0,0.235537190082645,"High","M1","0"
0.928375639144846,0.531329284591306,0.239197530864198,"Low","M6","0"
0.812797821334999,0.271441761659491,0.256407369037431,"Low","M8","0"
1.16941377682327,0.391486764116886,0.301359044995409,"Low","M6","0"
1.20161562427395,0.430886938006377,0.21602604494854,"Low","M6","0"
1.13702099561743,0.430886938006377,0.280599618645787,"Low","M7","0"
1.05026891903248,0.368403149864039,0.231799246181313,"High","M3","0"
0.802777827381724,0.215443469003188,0.246293863764309,"Medium","M1","0"
0.333930935575099,0.368403149864039,0.291366073839744,"Low","M5","0"
0.665818283435063,0.412128529980856,0.29393385154702,"High","M4","0"
0.901966245168312,0.479141985706278,0.259644444444444,"Low","M4","0"
0.555180488864725,0.479141985706278,0.253104455807158,"Low","M4","0"
1.01620153454257,0.448140474655716,0.28875,"Low","M4","0"
1.09215092126594,0.271441761659491,0.274901144640999,"Medium","M8","0"
1.21858227998218,0.531329284591306,0.231799246181313,"Low","M4","0"
0.046171269201006,0.368403149864039,0.30374510088547,"Low","M1","0"
1.11451466378938,0.464158883361278,0.227981489864695,"Low","M6","0"
0.747140438160878,0.271441761659491,0.268977743602888,"Medium","M1","0"
1.03664183142165,0.368403149864039,0.21602604494854,"Low","M1","0"
0.41139987741196,0.493242414866094,0.283368049991988,"Medium","M9","0"
0.362279881629338,0,0.220097303452202,"Medium","M1","0"
0.510588799511926,0.464158883361278,0.308390022675737,"Low","M9","0"
0.792305967853574,0.310723250595386,0.231799246181313,"High","M4","0"
0.664704537041658,0.341995189335339,0.291366073839744,"High","M1","0"
1.08170741717183,0.464158883361278,0.268977743602888,"Low","M4","0"
0.067844736927834,0.341995189335339,0.29393385154702,"Low","M3","0"
1.01441159265131,0.412128529980856,0.348604462361076,"Low","M4","0"
0.051816069211061,0.464158883361278,0.239197530864198,"Medium","M3","0"
0.999455083431825,0.310723250595386,0.211865309819383,"Low","M4","0"
0.393952708214281,0.464158883361278,0.224081632653061,"Low","M1","0"
1.03833902657116,0.448140474655716,0.325413223140496,"High","M8","0"
0.08611963078132,0.310723250595386,0.280599618645787,"Low","M6","0"
0.669849361511971,0.493242414866094,0.259644444444444,"High","M6","0"
0.101236220109345,0.412128529980856,0.224081632653061,"Low","M6","0"
0.260397791516894,0.430886938006377,0.211865309819383,"Low","M1","0"
0.241518807502129,0.51924941018511,0.301359044995409,"Low","M4","0"
0.504618693018992,0.493242414866094,0.296454514659942,"Low","M5","0"
0.203735972807409,0.531329284591306,0.211865309819383,"Low","M6","0"
1.15735401961311,0.215443469003188,0.283368049991988,"Low","M7","0"
0.915525798571901,0.391486764116886,0.274901144640999,"High","M6","0"
0.043283185917961,0.391486764116886,0.28875,"Low","M1","0"
1.09082946842622,0.368403149864039,0.280599618645787,"Medium","M4","0"
0.306295262868514,0.412128529980856,0.28875,"Low","M6","0"
0.905511990856366,0.368403149864039,0.286084411217911,"High","M1","0"
0.237102496917329,0.310723250595386,0.21602604494854,"High","M9","0"
0.090542784463928,0.531329284591306,0.253104455807158,"High","M1","0"
1.00546952124897,0.531329284591306,0.28875,"Medium","M7","0"
0.175607033142029,0.493242414866094,0.306088421958478,"Low","M6","0"
0.097169375263589,0,0.198819336155045,"High","M1","0"
0.626064049598609,0.341995189335339,0.203264746227709,"Medium","M1","0"
1.0271213114144,0.479141985706278,0.259644444444444,"High","M3","0"
0.021617551229811,0.271441761659491,0.198819336155045,"Low","M1","0"
0.572605166676899,0.574889707894483,0.224081632653061,"Low","M6","0"
1.14106234452505,0.215443469003188,0.301359044995409,"High","M8","0"
0.366549864537507,0.542883523318981,0.203264746227709,"Medium","M4","0"
0.082135772070556,0.215443469003188,0.321376667987845,"Medium","M1","0"
1.04439880690495,0.493242414866094,0.30374510088547,"Low","M4","0"
1.1353326870261,0.564621617328617,0.259644444444444,"High","M6","0"
1.14496583743601,0.51924941018511,0.340264650283554,"Low","M6","0"
0.553347682299451,0.531329284591306,0.274901144640999,"High","M4","0"
0.623583492033777,0,0.28875,"Medium","M1","0"
0.750008988532208,0.51924941018511,0.277777777777778,"Medium","M6","0"
1.13425956436592,0.391486764116886,0.310650887573965,"Low","M6","0"
1.20429816849201,0.506579701910089,0.246293863764309,"Medium","M6","0"
1.01425093035347,0.542883523318981,0.33492567381948,"Low","M4","0"
0.006159853092374,0.391486764116886,0.21602604494854,"Low","M8","0"
0.080900061016366,0.493242414866094,0.231799246181313,"High","M4","0"
0.169218961934907,0.368403149864039,0.198819336155045,"Medium","M10","0"
1.05358242495202,0.341995189335339,0.291366073839744,"Low","M6","0"
0.095020008813346,0.215443469003188,0.235537190082645,"High","M4","0"
0.940755848156543,0.341995189335339,0.283368049991988,"Low","M1","0"
0.203490600642376,0.391486764116886,0.28875,"Low","M8","0"
1.11979146782993,0.271441761659491,0.259644444444444,"Low","M8","0"
0.341817531634557,0.271441761659491,0.28875,"High","M1","0"
0.340948962529643,0.542883523318981,0.239197530864198,"Low","M6","0"
0.035415310392458,0.391486764116886,0.242782401902497,"High","M6","0"
1.09360029252809,0.412128529980856,0.21602604494854,"High","M4","0"
1.09699171369185,0.310723250595386,0.271968291448811,"High","M7","0"
0.207053037529297,0.553965825675446,0.227981489864695,"High","M6","0"
0.524332820080031,0.215443469003188,0.268977743602888,"Low","M1","0"
0.090741044131399,0,0.268977743602888,"High","M6","0"
0.142634763607409,0.215443469003188,0.296454514659942,"High","M1","0"
1.10794964494385,0.368403149864039,0.224081632653061,"Low","M7","0"
1.14336873919671,0.464158883361278,0.253104455807158,"Low","M8","0"
0.526890993000392,0.271441761659491,0.246293863764309,"High","M8","0"
0.859087117142178,0.215443469003188,0.29393385154702,"Low","M1","0"
0.009511977904628,0,0.207612456747405,"Low","M4","0"
1.18764427792659,0.448140474655716,0.268977743602888,"Medium","M7","0"
0.288607978370905,0.368403149864039,0.268977743602888,"Low","M6","0"
0.410999627665078,0.271441761659491,0.256407369037431,"Low","M1","0"
0.78307697876659,0.391486764116886,0.239197530864198,"High","M1","0"
1.1849219678823,0.430886938006377,0.256407369037431,"Low","M6","0"
0.130303901531263,0.464158883361278,0.249733907168309,"Low","M4","0"
0.508300640059155,0.215443469003188,0.249733907168309,"Low","M1","0"
0.095235362793128,0.448140474655716,0.198819336155045,"Medium","M6","0"
1.22891497769446,0.493242414866094,0.32738038239331,"Low","M6","0"
0.119926798404062,0.215443469003188,0.283368049991988,"Low","M1","0"
0.342865337904212,0.341995189335339,0.198819336155045,"Low","M8","0"
0.008313629987021,0.391486764116886,0.231799246181313,"Low","M4","0"
0.665068720194207,0.479141985706278,0.246293863764309,"Low","M4","0"
0.023573259028485,0,0.306088421958478,"High","M1","0"
0.584168296201638,0,0.198819336155045,"Low","M1","0"
1.19954843842919,0.564621617328617,0.198819336155045,"Medium","M4","0"
0.195236595689888,0.341995189335339,0.298929208804283,"Medium","M1","0"
0.83698834315169,0.391486764116886,0.296454514659942,"Low","M1","0"
0.559806685265248,0.412128529980856,0.298929208804283,"Low","M8","0"
0.401437222100918,0.493242414866094,0.211865309819383,"Medium","M9","0"
1.14099918434637,0.542883523318981,0.211865309819383,"High","M4","0"
0.616633416311351,0.464158883361278,0.246293863764309,"High","M2","0"
1.1606107300027,0.391486764116886,0.343681350445138,"Low","M6","0"
0.181735213077346,0.412128529980856,0.198819336155045,"Low","M4","0"
1.16029920469364,0.391486764116886,0.343681350445138,"Low","M6","0"
0.591144995858386,0.215443469003188,0.21602604494854,"Medium","M1","0"
1.01949582938001,0.368403149864039,0.268977743602888,"Low","M3","0"
0.888904433180231,0,0.308390022675737,"Medium","M4","0"
1.16705550853284,0.341995189335339,0.306088421958478,"High","M2","0"
1.15626058478428,0.412128529980856,0.277777777777778,"Low","M4","0"
0.30074284902135,0.448140474655716,0.198819336155045,"Low","M1","0"
1.06496573835428,0.430886938006377,0.310650887573965,"Low","M6","0"
0.078866144328939,0.412128529980856,0.277777777777778,"Low","M6","0"
1.08210096467082,0.368403149864039,0.30374510088547,"Low","M6","0"
0.034826880396735,0.215443469003188,0.220097303452202,"Low","M1","0"
0.003303636923032,0.430886938006377,0.286084411217911,"High","M4","0"
1.1267584707697,0.430886938006377,0.338514138971005,"Low","M4","0"
0.605156855216042,0.448140474655716,0.231799246181313,"High","M4","0"
0.096538622962004,0.341995189335339,0.286084411217911,"Medium","M6","0"
1.21094534020603,0.448140474655716,0.21602604494854,"Low","M6","0"
1.01878301741202,0.542883523318981,0.312871972318339,"Medium","M4","0"
0.598536672153114,0.448140474655716,0.256407369037431,"Low","M4","0"
0.750234273467838,0.368403149864039,0.291366073839744,"Low","M8","0"
1.19956621205136,0.564621617328617,0.220097303452202,"Medium","M4","0"
1.11708943730375,0.479141985706278,0.239197530864198,"Low","M4","0"
0.121345626817362,0.391486764116886,0.271968291448811,"Low","M6","0"
1.20078018999113,0.271441761659491,0.271968291448811,"Low","M6","0"
0.687828058859578,0.564621617328617,0.253104455807158,"Low","M11","0"
0.419938256542038,0,0.249733907168309,"High","M4","0"
0.445436987010361,0.341995189335339,0.211865309819383,"Low","M8","0"
0.099527905563069,0.574889707894483,0.242782401902497,"High","M4","0"
1.08799225170341,0.215443469003188,0.256407369037431,"Medium","M8","0"
0.805142934782132,0.271441761659491,0.306088421958478,"Medium","M1","0"
0.138576519882341,0.51924941018511,0.291366073839744,"Low","M6","0"
0.285134892220338,0.215443469003188,0.271968291448811,"High","M6","0"
1.24625918978306,0.341995189335339,0.331216254174339,"Low","M6","0"
0.170018106647177,0.531329284591306,0.246293863764309,"Low","M4","0"
0.182246595857774,0.412128529980856,0.198819336155045,"High","M6","0"
0.032082496277161,0.215443469003188,0.286084411217911,"Medium","M1","0"
1.03803237654991,0.391486764116886,0.329314480494887,"Low","M6","0"
0.036832034018596,0.341995189335339,0.333086419753086,"Medium","M1","0"
1.08635300090871,0.531329284591306,0.283368049991988,"Low","M3","0"
0.520631059444864,0.594392195276313,0.29393385154702,"Low","M10","0"
1.12296241147659,0.464158883361278,0.242782401902497,"Medium","M4","0"
0.924653045744418,0.341995189335339,0.310650887573965,"Low","M6","0"
0.098103814710151,0.271441761659491,0.329314480494887,"High","M6","0"
0.828698676474549,0.215443469003188,0.291366073839744,"Low","M1","0"
0.751514465483079,0.341995189335339,0.21602604494854,"Low","M1","0"
0.860426463626243,0.271441761659491,0.21602604494854,"Low","M1","0"
1.01719522699504,0.391486764116886,0.283368049991988,"Low","M4","0"
0.327579207909476,0.479141985706278,0.277777777777778,"High","M4","0"
0.64292452029004,0.479141985706278,0.265927977839335,"Medium","M3","0"
1.16234392050348,0.448140474655716,0.227981489864695,"High","M1","0"
0.803678303970646,0.215443469003188,0.268977743602888,"High","M1","0"
0.31058679375917,0.51924941018511,0.224081632653061,"Low","M6","0"
1.12080560142419,0.412128529980856,0.30374510088547,"Low","M4","0"
0.722283352109667,0.464158883361278,0.211865309819383,"Medium","M1","0"
0.604736016215156,0.430886938006377,0.231799246181313,"High","M4","0"
1.2189819557659,0.430886938006377,0.203264746227709,"High","M4","0"
1.22187448546497,0.271441761659491,0.30374510088547,"High","M4","0"
1.2441545240239,0.542883523318981,0.321376667987845,"Medium","M6","0"
1.01380137567068,0.493242414866094,0.268977743602888,"Low","M6","0"
0.510827702085363,0.368403149864039,0.227981489864695,"Medium","M1","0"
1.2188161191861,0.603681073679769,0.249733907168309,"High","M6","0"
0.828243005689833,0.412128529980856,0.198819336155045,"Low","M7","0"
1.08713585974972,0.448140474655716,0.203264746227709,"Medium","M9","0"
0.009372635097518,0.310723250595386,0.242782401902497,"High","M1","0"
1.00599326763104,0.51924941018511,0.310650887573965,"Medium","M6","0"
0.082415315328974,0.310723250595386,0.227981489864695,"Low","M1","0"
0.031759974456514,0.574889707894483,0.253104455807158,"High","M10","0"
0.110214926380868,0,0.321376667987845,"High","M1","0"
0.833145543774884,0.391486764116886,0.246293863764309,"Low","M5","0"
1.02940701742544,0.341995189335339,0.312871972318339,"Low","M1","0"
1.07825540219685,0.553965825675446,0.301359044995409,"Low","M4","0"
0.08184385619223,0.215443469003188,0.301359044995409,"Medium","M4","0"
0.040159559726261,0.310723250595386,0.280599618645787,"High","M6","0"
1.03923084288713,0,0.224081632653061,"Low","M4","0"
0.221757992787506,0.448140474655716,0.198819336155045,"Low","M7","0"
0.782153152309953,0.341995189335339,0.277777777777778,"Low","M4","0"
0.312264371644865,0.531329284591306,0.249733907168309,"Medium","M1","0"
0.498580449824722,0.310723250595386,0.227981489864695,"Low","M4","0"
1.00714594640893,0.412128529980856,0.280599618645787,"Medium","M3","0"
0.086446316978025,0.341995189335339,0.246293863764309,"High","M4","0"
0.292362966631104,0.464158883361278,0.211865309819383,"Low","M6","0"
0.74401381593432,0.493242414866094,0.256407369037431,"Low","M4","0"
1.22247588669397,0.603681073679769,0.346989588048891,"Low","M4","0"
0.756061443249247,0.271441761659491,0.286084411217911,"High","M3","0"
0.606672555302176,0,0.310650887573965,"Low","M6","0"
0.614170846611851,0.341995189335339,0.242782401902497,"High","M10","0"
0.538384413999489,0.391486764116886,0.29393385154702,"High","M9","0"
1.1522042373924,0.479141985706278,0.259644444444444,"Low","M10","0"
0.856852732464739,0.271441761659491,0.280599618645787,"Low","M2","0"
1.09504898936928,0.564621617328617,0.253104455807158,"High","M6","0"
0.670304519953816,0,0.259644444444444,"High","M1","0"
0.240962705229573,0.531329284591306,0.249733907168309,"Low","M6","0"
0.556646130855394,0.464158883361278,0.277777777777778,"Low","M1","0"
0.61582453210538,0.479141985706278,0.21602604494854,"High","M6","0"
1.09001913294575,0.368403149864039,0.249733907168309,"Low","M7","0"
0.75754621798775,0.493242414866094,0.259644444444444,"Medium","M4","0"
0.086324329252099,0.215443469003188,0.312871972318339,"High","M6","0"
1.09963380951044,0.341995189335339,0.224081632653061,"Medium","M4","0"
0.422605631025634,0.215443469003188,0.242782401902497,"High","M1","0"
0.653412582547114,0.215443469003188,0.317198485667929,"Medium","M1","0"
1.17813733067529,0.430886938006377,0.259644444444444,"Low","M4","0"
0.650228277380118,0.271441761659491,0.224081632653061,"High","M1","0"
0.214507176833144,0.412128529980856,0.259644444444444,"Low","M4","0"
0.166116185860382,0.310723250595386,0.274901144640999,"Low","M6","0"
0.153780239384506,0.531329284591306,0.283368049991988,"Low","M5","0"
0.475993725130571,0.341995189335339,0.198819336155045,"Low","M9","0"
0.569704866494249,0.412128529980856,0.286084411217911,"Medium","M9","0"
0.17989965317888,0.531329284591306,0.274901144640999,"Low","M2","0"
0.009746258908624,0.391486764116886,0.235537190082645,"Low","M10","0"
1.22219737835911,0.493242414866094,0.259644444444444,"Medium","M6","0"
1.01709135180237,0.448140474655716,0.262817420288584,"Low","M4","0"
0.641532856710078,0.412128529980856,0.220097303452202,"Low","M6","0"
0.646362038550359,0.215443469003188,0.274901144640999,"Medium","M1","0"
0.648546889644023,0.430886938006377,0.224081632653061,"High","M3","0"
0.329642438139785,0.51924941018511,0.220097303452202,"High","M1","0"
1.20265445062301,0.271441761659491,0.259644444444444,"Medium","M8","0"
0.552043269050911,0.310723250595386,0.340264650283554,"Low","M1","0"
1.02429164333533,0.271441761659491,0.32738038239331,"Medium","M6","0"
0.009886270363953,0.506579701910089,0.319305690133315,"Medium","M6","0"
1.01616353366658,0.412128529980856,0.323412244897959,"High","M2","0"
0.739675428507911,0.430886938006377,0.306088421958478,"High","M6","0"
0.980547449071486,0.464158883361278,0.203264746227709,"Low","M4","0"
0.96955500998726,0.310723250595386,0.33492567381948,"High","M1","0"
0.758433042137514,0.215443469003188,0.271968291448811,"Medium","M4","0"
0.010286814152363,0.215443469003188,0.268977743602888,"Low","M4","0"
0.764641789941032,0.412128529980856,0.242782401902497,"Low","M4","0"
1.13006171507567,0.574889707894483,0.268977743602888,"Low","M6","0"
0.884594839418961,0.464158883361278,0.21602604494854,"Low","M4","0"
1.01629344884892,0.368403149864039,0.249733907168309,"Medium","M4","0"
1.0426185290012,0.412128529980856,0.340264650283554,"High","M6","0"
0.115648442599053,0,0.271968291448811,"High","M1","0"
0.083571863913202,0.464158883361278,0.28875,"Low","M4","0"
1.18498651517043,0.448140474655716,0.249733907168309,"High","M6","0"
1.175227648151,0.368403149864039,0.268977743602888,"Medium","M6","0"
0.358756363923996,0.341995189335339,0.207612456747405,"Low","M4","0"
0.082045904596211,0.553965825675446,0.242782401902497,"High","M6","0"
1.02564222637695,0.391486764116886,0.338514138971005,"Low","M6","0"
0.108163337109269,0.531329284591306,0.253104455807158,"Medium","M8","0"
0.012016258416153,0.341995189335339,0.271968291448811,"Medium","M4","0"
0.436792997287582,0.368403149864039,0.283368049991988,"Low","M6","0"
0.082340771651509,0.479141985706278,0.253104455807158,"Low","M5","0"
0.556120296540181,0.506579701910089,0.239197530864198,"Low","M4","0"
0.872259601463514,0.215443469003188,0.29393385154702,"High","M1","0"
1.21879845285294,0.391486764116886,0.256407369037431,"Low","M2","0"
1.0070559521423,0.542883523318981,0.246293863764309,"Low","M8","0"
0.214313920245059,0.271441761659491,0.296454514659942,"High","M1","0"
0.931667157367955,0.412128529980856,0.256407369037431,"Low","M6","0"
0.178729131149798,0.553965825675446,0.274901144640999,"Low","M6","0"
0.373544577039191,0.506579701910089,0.246293863764309,"Low","M6","0"
